obtain shared refcounted 	obtain shared refcounted 
copy instead 	copy instead 
calling function directly 	calling function directly 
locate existing 	locate existing 
origin create one 	origin create one 
moves origin 	moves origin 
front position commit 	front position commit 
list bump 	list bump 
front fill blob 	front fill blob 
sha field 	sha field 
origin hasn later 	origin hasn later 
call fill 	call fill 
origin blob use 	origin blob use 
locate data 	locate data 
blob sha origin 	blob sha origin 
also used 	also used 
pass blame entire 	pass blame entire 
file parent 	file parent 
detect child 	detect child 
blob identical parent 	blob identical parent 
also fills 	also fills 
origin mode corresponding 	origin mode corresponding 
path origin 	path origin 
check path exists 	check path exists 
parent origin 	parent origin 
structure represent first 	structure represent first 
check existing 	check existing 
origins path origin 	origins path origin 
parent without 	parent without 
renaming common see 	renaming common see 
origin path 	origin path 
different parent origin 	different parent origin 
first time 	first time 
diff fairly efficient 	diff fairly efficient 
path parent 	path parent 
since origin path 	since origin path 
pathspec parent 	pathspec parent 
commit directory 	commit directory 
see whole bunch 	see whole bunch 
deletion files 	deletion files 
directory care exist 	directory care exist 
parent type 	parent type 
changed origin find 	changed origin find 
path corresponds 	path corresponds 
parent origin structure 	parent origin structure 
represent append 	represent append 
blame entry given 	blame entry given 
output queue 	output queue 
src typically stack 	src typically stack 
want copy 	want copy 
information malloced blame 	information malloced blame 
entry gets 	entry gets 
added given queue 	added given queue 
origin dst 	origin dst 
loses refcnt 	loses refcnt 
known lines tlno 	known lines tlno 
came parent 	came parent 
overlap range also 	overlap range also 
known parent 	known parent 
line plno corresponds 	line plno corresponds 
line tlno 	line tlno 
split potentially three 	split potentially three 
parts chunk 	parts chunk 
chunk blamed parent 	chunk blamed parent 
portion pre 	portion pre 
chunk part blamed 	chunk part blamed 
parent post 	parent post 
chunk part blamed 	chunk part blamed 
parent turns 	parent turns 
nothing blame parent 	nothing blame parent 
forget splitting 	forget splitting 
split suspect signals 	split suspect signals 
split overlap 	split overlap 
divided existing 	divided existing 
blame three parts 	blame three parts 
split assigned 	split assigned 
blame moved queue 	blame moved queue 
reflect split 	reflect split 
first part reuse 	first part reuse 
storage existing 	storage existing 
entry last part 	entry last part 
middle part 	middle part 
parent parent covers 	parent parent covers 
entire area 	entire area 
reuse storage replace 	reuse storage replace 
parent parent 	parent parent 
parent splitting blame 	parent splitting blame 
origins used 	origins used 
stack blame entry 	stack blame entry 
lose one 	lose one 
refcnt reverse blame 	refcnt reverse blame 
reverses list 	reverses list 
given head 	given head 
appending tail allows 	appending tail allows 
build lists 	build lists 
reverse order reverse 	reverse order reverse 
afterwards faster 	afterwards faster 
building list proper 	building list proper 
order right 	order right 
away reason building 	away reason building 
proper order 	proper order 
requires writing link 	requires writing link 
previous element 	previous element 
building reverse order 	building reverse order 
requires placing 	requires placing 
list head current 	list head current 
element process 	element process 
one hunk patch 	one hunk patch 
current suspect 	current suspect 
blame entry parent 	blame entry parent 
first blames 	first blames 
unfinished entries 	unfinished entries 
chunk target parent 	chunk target parent 
start differing 	start differing 
parent splits blame 	parent splits blame 
entries start 	entries start 
end difference region 	end difference region 
since use 	since use 
options may lead 	options may lead 
overlapping duplicate 	overlapping duplicate 
source line number 	source line number 
ranges rely 	ranges rely 
sorting merging order 	sorting merging order 
first suspect 	first suspect 
line number current 	line number current 
record starts 	record starts 
differing portion reaches 	differing portion reaches 
need split 	need split 
examine second 	examine second 
part separately move 	part separately move 
second half 	second half 
record push record 	record push record 
diffp pass 	diffp pass 
blame everything differing 	blame everything differing 
chunk parent 	chunk parent 
know much common 	know much common 
stretch diff 	stretch diff 
occur currently blamed 	occur currently blamed 
parts assign 	parts assign 
parent prepend split 	parent prepend split 
portions everything 	portions everything 
starts blameable portion 	starts blameable portion 
retain records 	retain records 
target parts different 	target parts different 
parent current 	parent current 
record sameness need 	record sameness need 
split move 	split move 
second half 	second half 
record processed later 	record processed later 
chunks push 	chunks push 
record samep move 	record samep move 
across elements 	across elements 
unblamable portion diff 	unblamable portion diff 
chunks parent 	chunks parent 
target looking origin 	target looking origin 
target aiming 	target aiming 
pass blame lines 	pass blame lines 
suspected parent 	suspected parent 
run diff find 	run diff find 
lines came 	lines came 
parent pass blame 	parent pass blame 
nothing remains 	nothing remains 
target rest parent 	target rest parent 
lines blame 	lines blame 
entry splitting blames 	entry splitting blames 
many times 	many times 
become small 	become small 
trivial point becomes 	trivial point becomes 
pointless blame 	pointless blame 
parents appears everywhere 	parents appears everywhere 
ordinary program 	ordinary program 
worth say copied 	worth say copied 
totally unrelated 	totally unrelated 
file parent compute 	file parent compute 
trivial lines 	trivial lines 
blame entry best 	blame entry best 
far split 	far split 
existing blame entry 	existing blame entry 
passes blame 	passes blame 
parent maintain best 	parent maintain best 
far best 	far best 
split far comparing 	split far comparing 
best far 	best far 
copying bst far 	copying bst far 
needed looking 	needed looking 
part image 	part image 
represented ent tlno 	represented ent tlno 
offset ent 	offset ent 
lno tlno looking 	lno tlno looking 
image including 	image including 
match preimage plno 	match preimage plno 
looking preimage 	looking preimage 
image ent tlno 	image ent tlno 
preimage plno 	preimage plno 
line numbers find 	line numbers find 
lines parent 	lines parent 
ent pass blames 	ent pass blames 
file blob 	file blob 
contents parent prepare 	contents parent prepare 
mmfile contains 	mmfile contains 
lines ent file 	lines ent file 
part image 	part image 
annotating file 	annotating file 
partially may match 	partially may match 
image remainder 	image remainder 
match preimage move 	match preimage move 
blame entries 	blame entries 
list source score 	list source score 
smaller score 	smaller score 
min front list 	min front list 
small returns 	small returns 
pointer link pointing 	pointer link pointing 
old head 	old head 
small list see 	small list see 
lines currently 	lines currently 
target suspected attributed 	target suspected attributed 
parent nothing 	parent nothing 
remains target iteration 	remains target iteration 
unblamed terminated 	unblamed terminated 
list entries yet 	list entries yet 
tested blame 	tested blame 
leftover contains 	leftover contains 
reversed list entries 	reversed list entries 
tested without 	tested without 
assignable parent count 	assignable parent count 
number entries 	number entries 
target suspected prepare 	target suspected prepare 
list entry 	list entry 
best split lines 	best split lines 
target suspected 	target suspected 
see find code 	see find code 
movement across 	movement across 
file boundary parent 	file boundary parent 
commit porigin 	commit porigin 
path parent already 	path parent already 
tried nothing 	tried nothing 
remains target find 	remains target find 
copies harder 	copies harder 
path requested want 	path requested want 
use diffcore 	use diffcore 
rename actually 	rename actually 
match things find 	match things find 
copies harder 	copies harder 
force diff sha 	force diff sha 
feed filepairs 	feed filepairs 
diff queue code 	diff queue code 
needs diff 	needs diff 
setup done usually 	setup done usually 
makes find 	makes find 
copies harder imply 	copies harder imply 
copy detection 	copy detection 
exist parent ignore 	exist parent ignore 
git links 	git links 
find move already 	find move already 
dealt path 	dealt path 
blobs origin porigin 	blobs origin porigin 
exactly match 	exactly match 
everything origin suspected 	everything origin suspected 
blamed parent 	blamed parent 
steal file 	steal file 
pass blame current 	pass blame current 
commit parents 	commit parents 
keep saying parent 	keep saying parent 
porigin mean 	porigin mean 
find scapegoat exonerate 	find scapegoat exonerate 
distribute collected 	distribute collected 
unsorted blames respected 	unsorted blames respected 
sorted lists 	sorted lists 
various origins first 	various origins first 
pass looks 	pass looks 
unrenamed path optimize 	unrenamed path optimize 
common cases 	common cases 
look renames second 	look renames second 
pass optionally 	pass optionally 
find moves parents 	find moves parents 
files optionally 	files optionally 
find copies parents 	find copies parents 
files prepend 	files prepend 
toosmall origin 	toosmall origin 
suspects point sorting 	suspects point sorting 
ends big 	ends big 
unsorted list caller 	unsorted list caller 
anyway information 	anyway information 
commits used output 	commits used output 
filled asked 	filled asked 
details parse author 	details parse author 
committer line 	committer line 
commit buffer ugh 	commit buffer ugh 
convert name 	convert name 
mail mailmap allow 	mail mailmap allow 
nonportable characters 	nonportable characters 
pathnames style quoted 	pathnames style quoted 
needed porcelain 	needed porcelain 
incremental format wants 	incremental format wants 
show lot 	show lot 
details per 	details per 
commit instead repeating 	commit instead repeating 
every line 	every line 
emit first time 	emit first time 
commit appears 	commit appears 
output unless user 	output unless user 
specifically asked 	specifically asked 
repeat blame entry 	repeat blame entry 
found guilty 	found guilty 
range show incremental 	range show incremental 
output main 	output main 
loop blobs lines 	loop blobs lines 
whose origin 	whose origin 
still unknown pick 	still unknown pick 
one blob 	one blob 
allow lines pass 	allow lines pass 
blames parents 	blames parents 
find one suspect 	find one suspect 
use suspect 	use suspect 
later loop 	later loop 
hold onto meantime 	hold onto meantime 
treat root 	treat root 
commit boundary take 	commit boundary take 
responsibility remaining 	responsibility remaining 
entries sanity space 	entries sanity space 
paddings time 	paddings time 
